ts_code,name,industry,market,list_date,exchange,trade_date,close,pe_ttm,pb,total_mv,dv_ttm,h1_ann_date,h1_end_date,h1_roe,h1_roe_dt,h1_roic,h1_profit_dedt,h1_ocfps,h1_eps,h1_debt_to_assets,h1_grossprofit_margin,h1_netprofit_margin,h1_or_yoy,h1_netprofit_yoy,h1_dt_netprofit_yoy,h1_ocf_to_or,h1_ocf_to_profit,h1_interestdebt,h1_netdebt,h1_current_ratio,h1_rd_exp,fy_ann_date,fy_end_date,fy_roe,fy_roe_dt,fy_roic,fy_profit_dedt,fy_ocfps,fy_eps,fy_debt_to_assets,fy_grossprofit_margin,fy_netprofit_margin,fy_or_yoy,fy_netprofit_yoy,fy_dt_netprofit_yoy,fy_ocf_to_or,fy_ocf_to_profit,fy_interestdebt,fy_netdebt,fy_current_ratio,fy_rd_exp,years,profit_positive_years,cash_positive_years,roe_median,roic_median,cash_conversion_median,gross_margin_std,profit_cagr5,revenue_cagr5,market_cap_yi,financial,quality_score,growth_score,valuation_score,score,eligible_basic,eligible,gate_failures
920870.BJ,恒进感应,机床制造,北交所,20220705,BSE,20260918.0,11.53,79.1622,3.4367,154502.0,0.8673,20260826.0,20260630.0,2.3723,1.921,2.3123,8662181.02,0.0376,0.08,14.8063,44.0634,21.6273,9.7649,40.0664,102.03,0.1019,44.3103,2319668.49,-164100059.51,6.3301,6330722.28,20260418.0,20251231.0,3.6457,2.2453,3.5342,10135400.35,0.4057,0.12,14.0141,39.6249,17.0054,8.2498,-23.4487,-34.87,0.5617,321.3659,339220.74,-169531796.33,6.5304,14766725.95,5,5,5,3.4594,5.6612,89.7614,6.794684592164674,-21.57395522612896,-0.38131200219148065,15.4502,False,21.69575070132565,6.95298,1.084125,29.73285570132565,False,False,上市不足五年；总市值低于200亿元或缺失；五年扣非ROE中位数低于10%；五年扣非利润CAGR低于5%或缺失；五年营收连乘增速低于3%或缺失
600078.SH,澄星股份,化工原料,主板,19970627,SSE,20260918.0,10.26,64.8425,3.8748,697334.1354,,20260818.0,20260630.0,6.7793,6.7837,5.741,117706719.27,0.3337,0.174,64.0306,19.0894,8.3493,20.3681,533.7505,453.64,0.1056,92.3852,1520765610.81,559543935.03,0.847,1537657.69,20260418.0,20251231.0,0.5094,-3.0849,4.8724,-51302359.36,0.5564,0.0127,64.4548,11.8181,2.7471,7.1613,104.2596,75.29,0.1047,246.2834,1258936916.97,597745370.35,0.8089,6923091.61,5,1,5,-5.1013,4.8724,149.95275,6.522226472455554,,2.7733475548467057,69.73341354,False,19.611252899159723,10.109339021938682,0.0,29.720591921098404,False,False,总市值低于200亿元或缺失；五年扣非未连续为正；五年扣非ROE中位数低于10%；五年扣非利润CAGR低于5%或缺失；五年营收连乘增速低于3%或缺失
002025.SZ,航天电器,元器件,主板,20040726,SZSE,20260918.0,74.2,150.2407,5.0475,3368826.916,0.1752,20260829.0,20260630.0,1.9292,1.7528,2.1021,116368977.65,-0.0561,0.28,33.3347,29.1655,5.0937,11.409,47.7326,59.81,-0.0078,-15.5194,207295025.52,-905224222.4,3.011,303034447.92,20260331.0,20251231.0,2.7986,2.2522,2.809,147143217.14,-1.3476,0.4,34.9999,30.5976,4.0449,15.8203,-47.3205,-52.73,-0.1055,-261.9715,221392640.85,-1320875370.59,2.8362,738075428.84,5,5,3,9.2318,9.9189,25.2102,3.461435686532395,-18.203262901013208,6.192234302510746,336.88269160000004,False,19.740668055394377,9.758693721004299,0.219,29.718361776398677,False,False,五年扣非ROE中位数低于10%；五年扣非利润CAGR低于5%或缺失；经营现金流正值年份不足四年；五年经营现金流利润总额比中位数低于60%或缺失
600189.SH,泉阳泉,软饮料,主板,19981007,SSE,20260918.0,7.88,185.7459,4.455,563575.8664,,20260825.0,20260630.0,3.1092,2.7893,2.4248,34745521.62,0.2959,0.054,64.6662,36.1631,7.9603,13.5444,65.0332,248.74,0.2725,203.2519,1482106055.36,951211289.75,1.1254,,20260331.0,20251231.0,1.2372,-1.1213,2.5636,-13666007.42,0.3913,0.02,65.15,36.4284,4.2229,5.0145,145.5334,81.0038,0.2225,342.6759,1477067859.03,980891824.81,1.0762,13362673.5,5,1,5,-2.9443,2.5636,345.7753,2.459082459983807,,-1.7205004827637205,56.35758664000001,False,22.00947346251012,7.70888,0.0,29.71835346251012,False,False,总市值低于200亿元或缺失；五年扣非未连续为正；五年扣非ROE中位数低于10%；五年扣非利润CAGR低于5%或缺失；五年营收连乘增速低于3%或缺失
688220.SH,翱捷科技,半导体,科创板,20220114,SSE,20260918.0,100.31,,7.1799,4195976.3279,,20260829.0,20260630.0,1.4908,-1.0382,0.5636,-58670616.13,-0.9017,0.21,25.0178,29.4343,3.4367,29.1459,134.3286,83.3174,-0.1539,-686.473,618992860.44,-2296262596.35,3.5386,663322721.74,20260331.0,20251231.0,-7.0072,-10.3905,-7.8836,-578732543.21,-1.0328,-0.96,21.8101,24.953,-10.2254,12.7316,43.6829,18.0984,-0.1132,,477151928.88,-2555298463.47,4.3222,1298746416.13,5,0,0,-10.3905,-7.916,,5.651599810053787,,28.699910347247236,419.59763279,False,12.717750118716383,17.0,0.0,29.71775011871638,False,False,上市不足五年；五年扣非未连续为正；五年扣非ROE中位数低于10%；五年扣非利润CAGR低于5%或缺失；最新扣非利润非正或缺失；经营现金流正值年份不足四年；五年经营现金流利润总额比中位数低于60%或缺失
002162.SZ,悦心健康,陶瓷,主板,20070823,SZSE,20260918.0,4.04,361.0821,4.486,371559.1636,,20260731.0,20260630.0,0.6457,0.1022,0.9661,844138.27,-0.0153,0.0058,56.8562,25.3588,1.4122,4.2294,201.5354,105.61,-0.0277,-143.3222,627421202.17,352420863.04,1.0057,14191181.95,20260331.0,20251231.0,0.8157,-1.6144,1.2395,-13314235.14,0.0805,0.0073,56.7911,23.3753,0.5626,-11.8155,104.5724,92.06,0.0697,947.7207,556620586.23,357798410.53,0.9024,26154217.89,5,1,5,-11.7997,1.2395,315.8391,2.2774103907728174,,-2.329719316634593,37.155916360000006,False,23.858574061322543,5.84588,0.0,29.704454061322544,False,False,总市值低于200亿元或缺失；五年扣非未连续为正；五年扣非ROE中位数低于10%；五年扣非利润CAGR低于5%或缺失；五年营收连乘增速低于3%或缺失
300559.SZ,佳发教育,软件服务,创业板,20161101,SZSE,20260918.0,12.71,368.917,4.3272,507782.9295,0.5507,20260824.0,20260630.0,1.9468,1.5366,1.3825,18065588.26,0.1278,0.0573,15.4257,49.5098,14.6194,-45.3683,-43.8739,-53.75,0.3419,186.4197,80811863.66,-228914389.05,4.5602,21510251.49,20260421.0,20251231.0,2.6501,2.0295,1.8776,24242884.19,0.301,0.08,23.738,47.8623,7.8877,0.1428,-13.0012,-28.69,0.2793,290.7847,210696688.66,-359020471.85,3.0911,48714709.6,5,5,5,6.8647,4.0069,150.2838,3.5874087023922994,-34.596943263609816,-6.118246604700516,50.77829295,False,29.007869561004814,0.0,0.688375,29.696244561004814,False,False,总市值低于200亿元或缺失；五年扣非ROE中位数低于10%；五年扣非利润CAGR低于5%或缺失；五年营收连乘增速低于3%或缺失；最新营收不增长或缺失；最新扣非利润下降超过10%或缺失
688687.SH,凯因科技,生物制药,科创板,20210208,SSE,20260918.0,17.22,295.4953,1.726,294366.2568,1.4518,20260822.0,20260630.0,1.5675,1.4709,1.3633,25097938.62,0.0419,0.15,32.326,77.9879,5.9404,-15.8242,-43.5526,-45.92,0.015,17.1733,409156439.22,-239520506.22,3.7025,62903259.18,20260425.0,20251231.0,1.7236,1.3287,1.7137,23587198.59,0.6452,0.18,37.7097,82.1562,3.048,7.3548,-78.5077,-82.78,0.0835,163.7393,504340865.51,-329633309.17,2.7833,153912725.59,5,5,5,5.658,6.3442,90.3063,2.633587567368892,-19.381995296540556,8.907924543009372,29.43662568,False,24.312723643410312,3.563169817203749,1.81475,29.690643460614062,False,False,总市值低于200亿元或缺失；五年扣非ROE中位数低于10%；五年扣非利润CAGR低于5%或缺失；最新营收不增长或缺失；最新扣非利润下降超过10%或缺失
002537.SZ,海联金汇,汽车配件,主板,20110110,SZSE,20260918.0,5.75,21.9651,1.5067,675059.6284,,20260825.0,20260630.0,2.9648,2.2746,2.3626,100252622.35,0.0226,0.12,50.5771,16.0876,4.6482,-16.9245,5.5799,28.39,0.0095,17.4552,1768604083.82,852542321.18,1.5159,95366099.51,20260424.0,20251231.0,7.198,4.4299,5.6896,184894186.09,0.5555,0.2774,51.7106,15.6937,4.3358,-8.051,510.9847,16.14,0.0947,185.9177,1552611520.63,655104793.15,1.5093,236702447.37,5,5,4,3.8769,1.9156,64.9454,2.4432153492887196,4.8668995259988135,1.714619235087822,67.50596284000001,False,14.19012056542471,7.042005542354749,8.4522,29.684326107779455,False,False,总市值低于200亿元或缺失；五年扣非ROE中位数低于10%；五年扣非利润CAGR低于5%或缺失；五年营收连乘增速低于3%或缺失；最新营收不增长或缺失
300234.SZ,开尔新材,陶瓷,创业板,20110622,SZSE,20260918.0,11.95,,5.3476,601289.345,,20260815.0,20260630.0,-0.1078,-1.3398,0.0755,-15066796.91,0.0017,-0.0024,14.1845,21.732,0.8137,-12.9751,-110.4338,-1436.76,0.0084,42.8125,51268249.73,-36547440.19,4.835,4623031.54,20260411.0,20251231.0,-0.7967,-1.4812,-0.9767,-16774521.63,0.217,-0.02,14.2118,21.0192,-2.9657,-34.4331,-138.0209,-57.17,0.3713,2370.4931,19593305.04,-78290343.71,4.5994,11361152.22,5,2,5,-0.9438,5.9566,131.9399,3.5328900516432724,,-7.7989612812252584,60.1289345,False,29.679677051056288,0.0,0.0,29.679677051056288,False,False,总市值低于200亿元或缺失；五年扣非未连续为正；五年扣非ROE中位数低于10%；五年扣非利润CAGR低于5%或缺失；五年营收连乘增速低于3%或缺失；最新扣非利润非正或缺失；最新营收不增长或缺失；最新扣非利润下降超过10%或缺失
605066.SH,天正电气,电气设备,主板,20200807,SSE,20260918.0,6.75,76.5993,2.0034,339142.3425,1.4883,20260822.0,20260630.0,1.955,1.8593,1.4271,32212027.72,0.0259,0.07,44.9775,21.8234,2.4035,-3.1164,-58.6427,-58.52,0.0092,46.9841,26492334.96,-415784433.45,1.6623,73239010.06,20260418.0,20251231.0,5.1579,4.6012,4.3001,82337626.31,0.2889,0.18,43.2423,23.9916,3.2797,-3.5721,-23.9525,-32.94,0.0518,170.2892,28772309.0,-681585471.87,1.7587,147280140.49,5,5,5,4.6012,5.1342,170.2892,1.235445801320317,-18.154075998993225,2.6173266424490693,33.91423425,False,26.761133333333333,1.0469306569796277,1.860375,29.66843899031296,False,False,总市值低于200亿元或缺失；五年扣非ROE中位数低于10%；五年扣非利润CAGR低于5%或缺失；五年营收连乘增速低于3%或缺失；最新营收不增长或缺失；最新扣非利润下降超过10%或缺失
300564.SZ,筑博设计,建筑工程,创业板,20191108,SZSE,20260918.0,12.18,44.7468,1.6309,196481.9136,2.0525,20260828.0,20260630.0,-0.1479,-1.1542,-0.2277,-14147835.99,-0.1199,-0.01,21.6388,16.9589,-1.5418,-4.7027,91.5261,78.3661,-0.1645,,5389683.74,-295936831.19,3.5379,11396417.12,20260428.0,20251231.0,1.908,-1.1728,1.76,-14953637.38,0.5951,0.15,22.1525,29.3074,6.9075,-19.302,-21.4866,54.238,0.2726,299.1952,6105217.28,-322784037.13,3.6976,26641808.78,5,3,5,2.515,5.6753,37.3228,4.779567937899827,,-18.1763530036396,19.64819136,False,18.712970038812607,5.0,5.955225,29.668195038812605,False,False,总市值低于200亿元或缺失；五年扣非未连续为正；五年扣非ROE中位数低于10%；五年扣非利润CAGR低于5%或缺失；五年营收连乘增速低于3%或缺失；最新扣非利润非正或缺失；最新营收不增长或缺失；五年经营现金流利润总额比中位数低于60%或缺失
688256.SH,寒武纪,半导体,科创板,20200720,SSE,20260918.0,1113.14,210.0811,51.6401,70000254.156,0.0904,20260808.0,20260630.0,18.2022,17.0573,18.1732,2165555778.52,0.4955,3.68,25.4787,55.2506,38.541,108.1331,122.6135,137.3,0.0519,13.5284,18590524.41,-1107859540.53,3.739,702466071.26,20260313.0,20251231.0,23.8629,20.5105,23.5272,1769934157.68,-1.1819,4.93,11.8656,55.1517,31.6827,453.205,555.2403,304.6281,-0.0767,-24.1778,16712288.2,-1300646688.64,9.0628,1350804571.97,5,1,0,-18.0281,-14.1738,-24.1778,5.9211560115403135,,69.90116607677047,7000.0254156,False,12.549277492787304,17.0,0.11299999999999999,29.662277492787304,False,False,五年扣非未连续为正；五年扣非ROE中位数低于10%；五年扣非利润CAGR低于5%或缺失；经营现金流正值年份不足四年；五年经营现金流利润总额比中位数低于60%或缺失
002693.SZ,双成药业,生物制药,主板,20120808,SZSE,20260918.0,9.22,74.7678,8.9735,382343.9956,,20260822.0,20260630.0,3.2504,2.5997,2.0272,10899601.29,0.0495,0.0329,47.0167,55.6058,7.6197,39.2711,173.7971,151.86,0.1751,228.3178,199689013.9,164970555.28,0.6205,19129368.34,20260418.0,20251231.0,4.7261,3.7792,2.8039,15227653.45,0.147,0.05,49.0745,54.7496,3.223,58.8702,124.3193,121.24,0.2202,687.9316,213718880.57,154668600.81,0.6672,35006418.76,5,1,4,-7.4103,-4.0814,687.9316,8.57110245837722,,0.537513114600463,38.23439956,False,20.44490540795868,9.215005245840185,0.0,29.659910653798864,False,False,总市值低于200亿元或缺失；五年扣非未连续为正；五年扣非ROE中位数低于10%；五年扣非利润CAGR低于5%或缺失；五年营收连乘增速低于3%或缺失
300626.SZ,华瑞股份,电气设备,创业板,20170320,SZSE,20260918.0,28.88,365.158,9.784,519840.0,0.0589,20260827.0,20260630.0,1.7049,1.5608,1.4567,8246190.32,0.483,0.05,44.4595,17.0889,2.1474,7.8544,91.5511,132.97,0.2073,778.5059,215917004.48,136360356.44,1.5345,17288734.78,20260429.0,20251231.0,1.9083,1.6848,1.7993,8767668.12,0.0421,0.06,40.0456,16.656,1.2078,9.3442,403.8735,311.61,0.0092,59.1485,195486975.75,154872850.14,1.5798,32378042.15,5,3,5,1.6848,1.7993,64.7869,1.5326211332224287,14.294095236754512,2.42549968730823,51.984,False,17.470620634920635,12.115190350684735,0.073625,29.65943598560537,False,False,总市值低于200亿元或缺失；五年扣非未连续为正；五年扣非ROE中位数低于10%；五年营收连乘增速低于3%或缺失
920169.BJ,七丰精工,机械基件,北交所,20220415,BSE,20260918.0,20.37,56.9778,4.5754,164589.7833,,20260827.0,20260630.0,6.9164,0.7114,6.82,2473434.65,0.2139,0.3,19.0713,23.299,24.142,5.0721,0.0858,-65.69,0.1756,60.2463,4883514.77,-49863923.48,2.9778,5389052.83,20260429.0,20251231.0,8.8762,2.5403,8.296,8261257.64,0.0816,0.36,19.0638,22.7123,13.2945,13.7397,107.0811,-31.91,0.0316,19.7179,3907579.66,-22625084.14,2.2915,9989151.36,5,5,5,5.7012,8.296,93.8088,2.9886720216510883,-23.282333754575934,3.896394115900237,16.45897833,False,26.409241891229975,2.5729776463600946,0.6716,29.65381953759007,False,False,上市不足五年；总市值低于200亿元或缺失；五年扣非ROE中位数低于10%；五年扣非利润CAGR低于5%或缺失；最新扣非利润下降超过10%或缺失
301226.SZ,祥明智能,电气设备,创业板,20220325,SZSE,20260918.0,30.17,594.3309,3.6112,328249.6,0.1989,20260828.0,20260630.0,0.7965,0.4536,0.3993,4121285.46,0.2026,0.0665,15.1353,21.6756,2.2525,2.7553,-60.4862,-73.35,0.0838,494.0049,6155614.71,-277673346.48,5.3855,15326033.43,20260424.0,20251231.0,1.8347,1.6743,1.4241,15148483.2,0.7549,0.15,13.0901,21.2063,3.2288,-0.2698,-43.3466,1.77,0.1617,414.5112,6218157.74,-174003717.84,5.9993,34916707.91,5,5,5,4.1569,4.3155,121.9679,0.9159860189981067,-23.44798678986122,-1.6050267649823646,32.82496,False,28.852557142857144,0.55106,0.24862499999999998,29.652242142857144,False,False,上市不足五年；总市值低于200亿元或缺失；五年扣非ROE中位数低于10%；五年扣非利润CAGR低于5%或缺失；五年营收连乘增速低于3%或缺失；最新扣非利润下降超过10%或缺失
600148.SH,长春一东,汽车配件,主板,19980520,SSE,20260918.0,15.62,109.8236,4.5712,221048.773,0.2561,20260826.0,20260630.0,2.4608,2.6391,2.6609,12670992.19,-0.0587,0.0835,53.361,16.6883,4.0699,19.0519,278.8664,748.69,-0.0183,-38.4025,15743945.01,-162033999.16,1.6512,11857679.12,20260425.0,20251231.0,2.4326,0.567,2.8954,2664174.67,0.5447,0.0808,50.444,16.2194,2.7836,10.9897,592.4689,137.908,0.1006,297.2543,8428707.1,-200408005.87,1.7094,35402505.89,5,2,3,-0.9022,0.6899,147.82705,3.5289035644233744,-44.93910164185958,-7.898502826973141,22.1048773,False,20.51976860556872,8.81038,0.320125,29.650273605568724,False,False,总市值低于200亿元或缺失；五年扣非未连续为正；五年扣非ROE中位数低于10%；五年扣非利润CAGR低于5%或缺失；五年营收连乘增速低于3%或缺失；经营现金流正值年份不足四年
603348.SH,文灿股份,汽车配件,主板,20180426,SSE,20260918.0,13.82,,1.1361,434607.4904,,20260821.0,20260630.0,-5.5307,-5.7479,-2.423,-224379208.95,-0.5633,-0.69,59.6265,6.8663,-7.712,-0.1079,-1746.8435,-1994.34,-0.0633,,2995261226.77,2418084536.91,0.8457,80741200.97,20260429.0,20251231.0,-8.4562,-7.6283,-3.3662,-313882981.93,1.8024,-1.11,55.6217,10.7737,-5.8887,-5.4169,-402.3859,-419.59,0.0959,,2635949169.8,1861516583.82,0.8836,127946532.73,5,4,5,2.629,3.1893,309.26305,3.448991715994691,,17.81999437845323,43.46074904,False,22.510713510836652,7.127997751381292,0.0,29.638711262217946,False,False,总市值低于200亿元或缺失；五年扣非未连续为正；五年扣非ROE中位数低于10%；五年扣非利润CAGR低于5%或缺失；最新扣非利润非正或缺失；最新营收不增长或缺失；最新扣非利润下降超过10%或缺失
300314.SZ,戴维医疗,医疗保健,创业板,20120508,SZSE,20260918.0,11.6,55.5277,2.7115,334080.0,0.6897,20260821.0,20260630.0,1.9543,1.3218,1.4747,16291601.48,0.0126,0.0836,16.0407,50.3098,9.5623,0.2579,-52.7471,-59.98,0.0144,13.5581,4553169.64,-516882789.87,3.9937,22721922.56,20260403.0,20251231.0,7.2505,5.5823,6.3383,67024300.72,0.3099,0.3,17.3479,53.6208,14.9056,10.8162,52.0228,28.41,0.1528,90.4728,6006186.32,-477819369.76,3.7118,59304913.48,5,5,5,6.8558,7.9769,90.4728,2.9202534509867437,-11.455557093272395,4.911771139578769,33.408,False,25.762698735990426,2.0162884558315075,1.855969444444444,29.634956636266377,False,False,总市值低于200亿元或缺失；五年扣非ROE中位数低于10%；五年扣非利润CAGR低于5%或缺失；最新扣非利润下降超过10%或缺失
001289.SZ,龙源电力,新型电力,主板,20220124,SZSE,20260918.0,15.04,35.476,1.6315,12573163.5648,1.0805,20260828.0,20260630.0,3.1469,3.1734,1.688,2412829991.45,0.9727,0.2862,65.9349,37.8029,19.1485,-6.4809,-29.1006,-26.6,0.5554,223.0725,134272498578.21,131880069945.47,0.6815,95708384.08,20260401.0,20251231.0,6.1079,5.9491,3.3521,4408563050.94,2.6116,0.5414,66.5494,34.7886,18.14,-18.5968,-28.7761,-22.81,0.7217,312.7079,154687845188.0,152529454250.05,0.629,347398324.02,5,5,5,8.6952,4.7262,192.4111,1.318830222962759,,-0.6794726024476061,1257.31635648,False,22.832349019607843,0.0,6.800402777777777,29.63275179738562,False,False,上市不足五年；五年扣非ROE中位数低于10%；五年扣非利润CAGR低于5%或缺失；五年营收连乘增速低于3%或缺失；最新营收不增长或缺失；最新扣非利润下降超过10%或缺失
301072.SZ,中捷精工,汽车配件,创业板,20210929,SZSE,20260918.0,50.91,,7.5469,533860.0785,,20260824.0,20260630.0,-2.5137,-2.6458,-2.2906,-18944477.59,0.0831,-0.17,45.7671,11.0955,-4.7991,9.8542,7.0026,-4.54,0.0211,,129277940.63,-6224131.28,1.2507,21571205.97,20260427.0,20251231.0,-7.2612,-7.0842,-6.6834,-53139527.23,0.3704,-0.52,42.9349,6.9038,-7.6608,8.3558,-84.5774,-142.72,0.0481,,130559532.25,4059685.97,1.2331,42122550.17,5,3,4,1.8429,2.0155,324.6569,4.30655424417248,,8.967509125818363,53.38600784999999,False,23.387936930725534,6.240343650327346,0.0,29.62828058105288,False,False,上市不足五年；总市值低于200亿元或缺失；五年扣非未连续为正；五年扣非ROE中位数低于10%；五年扣非利润CAGR低于5%或缺失；最新扣非利润非正或缺失
002965.SZ,祥鑫科技,汽车配件,主板,20191025,SZSE,20260918.0,31.11,357.3691,1.971,825598.1133,0.6429,20260826.0,20260630.0,-0.461,-0.545,-0.6683,-23029381.87,-0.3759,-0.0734,55.932,9.8171,-0.443,19.9359,-117.3314,-121.76,-0.0233,,752974985.69,-157597563.41,1.35,210353963.17,20260423.0,20251231.0,3.6638,3.1266,3.3771,132264714.64,0.1047,0.5841,54.634,11.6745,1.9852,17.5353,-56.8814,-62.02,0.0035,16.8897,764233948.97,-305423524.82,1.4061,351841952.49,5,5,4,9.5367,9.2791,52.808,2.630274544225374,-1.2286538216924714,33.93240591067064,82.55981133,False,16.837360762800316,11.98718,0.803625,29.628165762800318,False,False,总市值低于200亿元或缺失；五年扣非ROE中位数低于10%；五年扣非利润CAGR低于5%或缺失；最新扣非利润非正或缺失；最新扣非利润下降超过10%或缺失；五年经营现金流利润总额比中位数低于60%或缺失
603517.SH,ST绝味,食品,主板,20170317,SSE,20260918.0,11.67,,1.1648,707204.2173,,20260821.0,20260630.0,2.2439,,1.9767,,-0.3,0.22,23.6559,26.3585,5.0951,-10.8221,-23.1589,,-0.0723,-84.0313,782021779.97,13840682.46,1.4457,23770908.71,20260423.0,20251231.0,-3.1229,1.2333,-6.2796,75444659.68,1.2667,-0.31,27.9498,29.6967,-3.7875,-12.6225,-184.1139,-62.82,0.1404,231.8119,830199578.43,-172764309.83,1.1255,44827927.4,5,5,5,4.0799,2.8429,231.8119,3.0881083227438766,-35.58991368688837,0.7131112674609641,70.72042173,False,29.319932298285078,0.28524450698438564,0.0,29.605176805269465,False,False,ST或退市标记；总市值低于200亿元或缺失；五年扣非ROE中位数低于10%；五年扣非利润CAGR低于5%或缺失；五年营收连乘增速低于3%或缺失；最新扣非利润非正或缺失；最新营收不增长或缺失；最新扣非利润下降超过10%或缺失
